artist,song,year,lustro,verso_idx,verso_texto,score_AR,score_MO,score_DI,score_PO,score_NA,score_GO,pred_AR,confianza_AR,pred_MO,confianza_MO,pred_DI,confianza_DI,pred_PO,confianza_PO,pred_NA,confianza_NA
Los Invasores De Nuevo León,El Último Cartucho,1996,0,14,Y en ancas de su caballo,0,1,0,0,0,0,0,0.3803480594431229,1,0.5662592762585903,0,0.3304446533913292,0,0.3971663629380304,0,0.3403122467607918
Los Invasores De Nuevo León,El Último Cartucho,1996,0,20,El gobierno lo buscaba,0,0,0,0,0,1,0,0.3803480594431229,0,0.3636090530868494,0,0.3304446533913292,0,0.3971663629380304,0,0.3403122467607918
Los Invasores De Nuevo León,El Último Cartucho,1996,0,28,Hacía estragos con su rifle,1,0,0,0,0,0,1,0.5788120198877884,0,0.3636090530868494,0,0.3304446533913292,0,0.3971663629380304,0,0.3403122467607918
Los Invasores De Nuevo Leon,El Baron Del Golfo,1996,0,7,el gobierno Americano sabe que es de sangre azteca y,0,0,0,0,0,2,0,0.3803480594431229,0,0.3636090530868494,0,0.3304446533913292,0,0.3971663629380304,0,0.3403122467607918
Los Invasores De Nuevo Leon,El Baron Del Golfo,1996,0,9,El baron siempre les dio muchos millones de verdes pero,0,0,1,0,0,0,0,0.3803480594431229,0,0.3636090530868494,1,0.5290923104056693,0,0.3971663629380304,0,0.3403122467607918
Los Invasores De Nuevo Leon,El Baron Del Golfo,1996,0,11,que Juan ayudaba cubriendolo de billetes.,0,0,1,0,0,0,0,0.3803480594431229,0,0.3636090530868494,1,0.5290923104056693,0,0.3971663629380304,0,0.3403122467607918
Los Invasores De Nuevo Leon,El Baron Del Golfo,1996,0,15,El gobierno Americano pa juzgar a juan Garcia por ser,0,0,0,0,0,2,0,0.3803480594431229,0,0.3636090530868494,0,0.3304446533913292,0,0.3971663629380304,0,0.3403122467607918
Los Invasores De Nuevo Leon,Miguel Perez,1996,0,8,"Pero ni al diablo le teme, ni se le raja a la muerte",1,0,0,0,0,0,1,0.5788120198877884,0,0.3636090530868494,0,0.3304446533913292,0,0.3971663629380304,0,0.3403122467607918
Los Invasores De Nuevo Leon,El Güero Palma,1996,0,3,"de la ley, y del destino,",0,0,0,0,0,1,0,0.3803480594431229,0,0.3636090530868494,0,0.3304446533913292,0,0.3971663629380304,0,0.3403122467607918
Los Invasores De Nuevo Leon,El Güero Palma,1996,0,4,"de la muerte, no se diga,",1,0,0,0,0,0,1,0.5788120198877884,0,0.3636090530868494,0,0.3304446533913292,0,0.3971663629380304,0,0.3403122467607918
Los Invasores De Nuevo Leon,El Güero Palma,1996,0,9,"dicen que, por su dinero",0,0,1,0,0,0,0,0.3803480594431229,0,0.3636090530868494,1,0.5290923104056693,0,0.3971663629380304,0,0.3403122467607918
Los Invasores De Nuevo Leon,El Güero Palma,1996,0,10,"La muerte, no hagara plata,",1,0,0,0,0,0,1,0.5788120198877884,0,0.3636090530868494,0,0.3304446533913292,0,0.3971663629380304,0,0.3403122467607918
Los Invasores De Nuevo Leon,El Güero Palma,1996,0,20,"La muerte, lo tuvo en brazos,",1,0,0,0,0,0,1,0.5788120198877884,0,0.3636090530868494,0,0.3304446533913292,0,0.3971663629380304,0,0.3403122467607918
Grupo Marrano,Se Acabaron Mis Monedas,2018,0,8,Toditito mi dinero fue a parar a tu panochon,0,0,1,0,0,0,0,0.3803480594431229,0,0.3636090530868494,1,0.5290923104056693,0,0.3971663629380304,0,0.3403122467607918
Grupo Marrano,Se Acabaron Mis Monedas,2018,0,16,Toditito mi dinero fue parar a tu panochón,0,0,1,0,0,0,0,0.3803480594431229,0,0.3636090530868494,1,0.5290923104056693,0,0.3971663629380304,0,0.3403122467607918
Grupo Marrano,El Vagino Dependiente,2018,0,16,Que busca entre la gente,0,0,0,1,0,0,0,0.3803480594431229,0,0.3636090530868494,0,0.3304446533913292,1,0.5909741664542535,0,0.3403122467607918
Grupo Marrano,El Vagino Dependiente,2018,0,18,Y les juro no le temo a la muerte,1,0,0,0,0,0,1,0.5788120198877884,0,0.3636090530868494,0,0.3304446533913292,0,0.3971663629380304,0,0.3403122467607918
Grupo Marrano,El Vagino Dependiente,2018,0,36,Que busca entre la gente,0,0,0,1,0,0,0,0.3803480594431229,0,0.3636090530868494,0,0.3304446533913292,1,0.5909741664542535,0,0.3403122467607918
Grupo Marrano,El Vagino Dependiente,2018,0,38,Y les juro no le temo a la muerte,1,0,0,0,0,0,1,0.5788120198877884,0,0.3636090530868494,0,0.3304446533913292,0,0.3971663629380304,0,0.3403122467607918
Grupo Marrano,¿Cuando Seré Yo?,2018,0,9,El que te meta la lengua por tu culo y por tu pepa,0,0,0,0,1,0,0,0.3803480594431229,0,0.3636090530868494,0,0.3304446533913292,0,0.3971663629380304,1,0.5378892643889288
Grupo Marrano,¿Cuando Seré Yo?,2018,0,26,El que te meta la lengua por tu culo y por tu pepa,0,0,0,0,1,0,0,0.3803480594431229,0,0.3636090530868494,0,0.3304446533913292,0,0.3971663629380304,1,0.5378892643889288
Grupo Marrano,Asesino A Sentones,2018,0,1,Un arma que es letal,1,0,0,0,0,0,1,0.5788120198877884,0,0.3636090530868494,0,0.3304446533913292,0,0.3971663629380304,0,0.3403122467607918
Grupo Marrano,Asesino A Sentones,2018,0,5,Los que cuentan la gente ya,0,0,0,1,0,0,0,0.3803480594431229,0,0.3636090530868494,0,0.3304446533913292,1,0.5909741664542535,0,0.3403122467607918
Grupo Marrano,Asesino A Sentones,2018,0,11,Su arma es el culo,1,0,0,0,0,0,1,0.5788120198877884,0,0.3636090530868494,0,0.3304446533913292,0,0.3971663629380304,0,0.3403122467607918
Grupo Marrano,Asesino A Sentones,2018,0,17,Y mientras la gente duerme,0,0,0,1,0,0,0,0.3803480594431229,0,0.3636090530868494,0,0.3304446533913292,1,0.5909741664542535,0,0.3403122467607918
Grupo Marrano,Asesino A Sentones,2018,0,24,Los que cuentan la gente ya,0,0,0,1,0,0,0,0.3803480594431229,0,0.3636090530868494,0,0.3304446533913292,1,0.5909741664542535,0,0.3403122467607918
Grupo Marrano,Asesino A Sentones,2018,0,30,Su arma es el culo,1,0,0,0,0,0,1,0.5788120198877884,0,0.3636090530868494,0,0.3304446533913292,0,0.3971663629380304,0,0.3403122467607918
Grupo Marrano,Asesino A Sentones,2018,0,36,Y mientras la gente duerme,0,0,0,1,0,0,0,0.3803480594431229,0,0.3636090530868494,0,0.3304446533913292,1,0.5909741664542535,0,0.3403122467607918
Grupo Marrano,Huevos Rasurados,2018,0,5,Y con un kilo en meco,0,1,0,0,1,0,0,0.3803480594431229,1,0.5662592762585903,0,0.3304446533913292,0,0.3971663629380304,1,0.5378892643889288
Grupo Marrano,El Pornotaquero,2018,0,10,Y toda la gente se los saboreaba,0,0,0,1,0,0,0,0.3803480594431229,0,0.3636090530868494,0,0.3304446533913292,1,0.5909741664542535,0,0.3403122467607918
Grupo Marrano,El Pornotaquero,2018,0,11,Todos en el barrio vivían preguntando cuál es el secreto,0,0,0,1,0,0,0,0.3803480594431229,0,0.3636090530868494,0,0.3304446533913292,1,0.5909741664542535,0,0.3403122467607918
Grupo Marrano,El Pornotaquero,2018,0,19,Y toda la gente se los saboreaba,0,0,0,1,0,0,0,0.3803480594431229,0,0.3636090530868494,0,0.3304446533913292,1,0.5909741664542535,0,0.3403122467607918
Grupo Marrano,El Pornotaquero,2018,0,20,Todos en el barrio vivían preguntando cuál es el secreto,0,0,0,1,0,0,0,0.3803480594431229,0,0.3636090530868494,0,0.3304446533913292,1,0.5909741664542535,0,0.3403122467607918
Grupo Marrano,El Enfermo,2018,0,16,De esas que traen muy buen carro,0,1,0,0,0,0,0,0.3803480594431229,1,0.5662592762585903,0,0.3304446533913292,0,0.3971663629380304,0,0.3403122467607918
La Plebada,La Galliza,2018,0,0,"¡Fntxy!, ¿qué es esa madre loco, es wax?",0,0,0,0,1,0,0,0.3803480594431229,0,0.3636090530868494,0,0.3304446533913292,0,0.3971663629380304,1,0.5378892643889288
La Plebada,La Galliza,2018,0,3,Se armó la galliza (una galliza a la verga),0,0,0,0,1,0,0,0.3803480594431229,0,0.3636090530868494,0,0.3304446533913292,0,0.3971663629380304,1,0.5378892643889288
La Plebada,La Galliza,2018,0,7,Se armó la galliza (jálese viejo),0,0,0,0,1,0,0,0.3803480594431229,0,0.3636090530868494,0,0.3304446533913292,0,0.3971663629380304,1,0.5378892643889288
La Plebada,La Galliza,2018,0,9,"Ya saqué el wax, date unos dabs, te pone relax",0,0,0,0,1,0,0,0.3803480594431229,0,0.3636090530868494,0,0.3304446533913292,0,0.3971663629380304,1,0.5378892643889288
La Plebada,La Galliza,2018,0,16,De Skywalker los forjo quemando un waxito al modo,0,0,0,0,1,0,0,0.3803480594431229,0,0.3636090530868494,0,0.3304446533913292,0,0.3971663629380304,1,0.5378892643889288
La Plebada,La Galliza,2018,0,21,Se armó la galliza (una galliza a la verga),0,0,0,0,1,0,0,0.3803480594431229,0,0.3636090530868494,0,0.3304446533913292,0,0.3971663629380304,1,0.5378892643889288
La Plebada,La Galliza,2018,0,22,"Cáiganle en verguiza (se armó la galliza, mija)",0,0,0,0,1,0,0,0.3803480594431229,0,0.3636090530868494,0,0.3304446533913292,0,0.3971663629380304,1,0.5378892643889288
La Plebada,La Galliza,2018,0,25,Se armó la galliza (jálese viejo),0,0,0,0,1,0,0,0.3803480594431229,0,0.3636090530868494,0,0.3304446533913292,0,0.3971663629380304,1,0.5378892643889288
La Plebada,La Galliza,2018,0,27,"Ya saqué el wax, date unos dabs, te pone relax",0,0,0,0,1,0,0,0.3803480594431229,0,0.3636090530868494,0,0.3304446533913292,0,0.3971663629380304,1,0.5378892643889288
La Plebada,La Galliza,2018,0,35,"El waxito por el tubo, la flama no la regulo",0,0,0,0,1,0,0,0.3803480594431229,0,0.3636090530868494,0,0.3304446533913292,0,0.3971663629380304,1,0.5378892643889288
La Plebada,La Galliza,2018,0,37,Se armó la galliza (una galliza a la verga),0,0,0,0,1,0,0,0.3803480594431229,0,0.3636090530868494,0,0.3304446533913292,0,0.3971663629380304,1,0.5378892643889288
La Plebada,La Galliza,2018,0,41,Se armó la galliza (¿unos gallitos?),0,0,0,0,1,0,0,0.3803480594431229,0,0.3636090530868494,0,0.3304446533913292,0,0.3971663629380304,1,0.5378892643889288
La Plebada,La Galliza,2018,0,43,"Ya saqué el wax, date unos dabs, te pone relax",0,0,0,0,1,0,0,0.3803480594431229,0,0.3636090530868494,0,0.3304446533913292,0,0.3971663629380304,1,0.5378892643889288
La Plebada,La Galliza,2018,0,47,¿Eres bien marihuana tú ve'a'?,0,0,0,0,1,0,0,0.3803480594431229,0,0.3636090530868494,0,0.3304446533913292,0,0.3971663629380304,1,0.5378892643889288
La Plebada,La Galliza,2018,0,48,"Marihuanísima, te encanta la verga y la marihuana también",0,0,0,0,1,0,0,0.3803480594431229,0,0.3636090530868494,0,0.3304446533913292,0,0.3971663629380304,1,0.5378892643889288
La Plebada,La Galliza,2018,0,50,Se armó la galliza mija,0,0,0,0,1,0,0,0.3803480594431229,0,0.3636090530868494,0,0.3304446533913292,0,0.3971663629380304,1,0.5378892643889288
T.I.,Jefe,2018,0,82,Yo quiero grande mota,0,0,0,0,1,0,0,0.3803480594431229,0,0.3636090530868494,0,0.3304446533913292,0,0.3971663629380304,1,0.5378892643889288
T.I.,Jefe,2018,0,85,(Yeah) Yeah yo quiero grande mota,0,0,0,0,1,0,0,0.3803480594431229,0,0.3636090530868494,0,0.3304446533913292,0,0.3971663629380304,1,0.5378892643889288
T.I.,Jefe,2018,0,87,Cocaína? (Hell yeah),0,0,0,0,1,0,0,0.3803480594431229,0,0.3636090530868494,0,0.3304446533913292,0,0.3971663629380304,1,0.5378892643889288
T.I.,Pray For Me,2018,0,50,"You violate, retaliation got me mando",0,0,0,1,0,0,0,0.3803480594431229,0,0.3636090530868494,0,0.3304446533913292,1,0.5909741664542535,0,0.3403122467607918
T.I.,Be There,2018,0,10,"If it all go to hell, I'ma fire a blunt up in the air",0,0,0,0,1,0,0,0.3803480594431229,0,0.3636090530868494,0,0.3304446533913292,0,0.3971663629380304,1,0.5378892643889288
Lorenzo De Monteclaro,Ayer Baje De La Sierra,1988,0,0,Ayer bajé de la sierra,0,1,0,0,0,0,0,0.3803480594431229,1,0.5662592762585903,0,0.3304446533913292,0,0.3971663629380304,0,0.3403122467607918
Lorenzo De Monteclaro,Ayer Baje De La Sierra,1988,0,2,Eran 100 hombres de verde,0,0,0,1,0,0,0,0.3803480594431229,0,0.3636090530868494,0,0.3304446533913292,1,0.5909741664542535,0,0.3403122467607918
Lorenzo De Monteclaro,Ayer Baje De La Sierra,1988,0,6,Al barrio de tierra blanca,0,0,0,1,0,0,0,0.3803480594431229,0,0.3636090530868494,0,0.3304446533913292,1,0.5909741664542535,0,0.3403122467607918
Lorenzo De Monteclaro,Ayer Baje De La Sierra,1988,0,9,A escondidas del gobierno,0,0,0,0,0,1,0,0.3803480594431229,0,0.3636090530868494,0,0.3304446533913292,0,0.3971663629380304,0,0.3403122467607918
Lorenzo De Monteclaro,Ayer Baje De La Sierra,1988,0,13,Que todavia no me he muerto,1,0,0,0,0,0,1,0.5788120198877884,0,0.3636090530868494,0,0.3304446533913292,0,0.3971663629380304,0,0.3403122467607918
Lorenzo De Monteclaro,Ayer Baje De La Sierra,1988,0,26,Que me toquen con la banda,0,0,0,1,0,0,0,0.3803480594431229,0,0.3636090530868494,0,0.3304446533913292,1,0.5909741664542535,0,0.3403122467607918
Lorenzo De Monteclaro,Ayer Baje De La Sierra,1988,0,32,Si quieres ganar dinero,0,0,1,0,0,0,0,0.3803480594431229,0,0.3636090530868494,1,0.5290923104056693,0,0.3971663629380304,0,0.3403122467607918
Lorenzo De Monteclaro,Ayer Baje De La Sierra,1988,0,34,Cuando bajes de la sierra,0,1,0,0,0,0,0,0.3803480594431229,1,0.5662592762585903,0,0.3304446533913292,0,0.3971663629380304,0,0.3403122467607918
Lorenzo De Monteclaro,Carga Ladeada,1988,0,1,Traía la carga ladeada,0,1,0,0,1,0,0,0.3803480594431229,1,0.5662592762585903,0,0.3304446533913292,0,0.3971663629380304,1,0.5378892643889288
Lorenzo De Monteclaro,Carga Ladeada,1988,0,3,En la sierra de Chihuahua,0,1,0,0,0,0,0,0.3803480594431229,1,0.5662592762585903,0,0.3304446533913292,0,0.3971663629380304,0,0.3403122467607918
Lorenzo De Monteclaro,Carga Ladeada,1988,0,6,Había llovido en la sierra,0,1,0,0,0,0,0,0.3803480594431229,1,0.5662592762585903,0,0.3304446533913292,0,0.3971663629380304,0,0.3403122467607918
Lorenzo De Monteclaro,Carga Ladeada,1988,0,9,Pero defendió su gente,0,0,0,1,0,0,0,0.3803480594431229,0,0.3636090530868494,0,0.3304446533913292,1,0.5909741664542535,0,0.3403122467607918
Lorenzo De Monteclaro,Carga Ladeada,1988,0,11,Y también mato a un teniente,0,0,0,1,0,0,0,0.3803480594431229,0,0.3636090530868494,0,0.3304446533913292,1,0.5909741664542535,0,0.3403122467607918
Lorenzo De Monteclaro,Carga Ladeada,1988,0,12,Se oyeron varios balazos,1,0,0,0,0,0,1,0.5788120198877884,0,0.3636090530868494,0,0.3304446533913292,0,0.3971663629380304,0,0.3403122467607918
Lorenzo De Monteclaro,Carga Ladeada,1988,0,36,Y los changos en la sierra,0,1,0,0,0,0,0,0.3803480594431229,1,0.5662592762585903,0,0.3304446533913292,0,0.3971663629380304,0,0.3403122467607918
Lorenzo De Monteclaro,La Banda Del Carro Rojo,1988,0,1,En un carro colorado,0,1,0,0,0,0,0,0.3803480594431229,1,0.5662592762585903,0,0.3304446533913292,0,0.3971663629380304,0,0.3403122467607918
Lorenzo De Monteclaro,La Banda Del Carro Rojo,1988,0,2,Traían cien kilos de coca,0,1,0,0,1,0,0,0.3803480594431229,1,0.5662592762585903,0,0.3304446533913292,0,0.3971663629380304,1,0.5378892643889288
Lorenzo De Monteclaro,La Banda Del Carro Rojo,1988,0,14,"""Que detuvieran el carro",0,1,0,0,0,0,0,0.3803480594431229,1,0.5662592762585903,0,0.3304446533913292,0,0.3971663629380304,0,0.3403122467607918
Lorenzo De Monteclaro,La Banda Del Carro Rojo,1988,0,26,Mis compañeros han muerto,1,0,0,0,0,0,1,0.5788120198877884,0,0.3636090530868494,0,0.3304446533913292,0,0.3971663629380304,0,0.3403122467607918
Lorenzo De Monteclaro,La Banda Del Carro Rojo,1988,0,32,Cuatro eran del carro rojo,1,1,0,0,0,0,1,0.5788120198877884,1,0.5662592762585903,0,0.3304446533913292,0,0.3971663629380304,0,0.3403122467607918
Lorenzo De Monteclaro,La Banda Del Carro Rojo,1988,0,33,Los otros tres del gobierno,0,0,0,0,0,1,0,0.3803480594431229,0,0.3636090530868494,0,0.3304446533913292,0,0.3971663629380304,0,0.3403122467607918
Lorenzo De Monteclaro,Eran Cuatro De A Caballo,1988,0,0,Eran cuatro de a caballo,1,1,0,0,0,0,1,0.5788120198877884,1,0.5662592762585903,0,0.3304446533913292,0,0.3971663629380304,0,0.3403122467607918
Lorenzo De Monteclaro,Eran Cuatro De A Caballo,1988,0,4,Pancho era de aquellos cuatro,1,0,0,0,0,0,1,0.5788120198877884,0,0.3636090530868494,0,0.3304446533913292,0,0.3971663629380304,0,0.3403122467607918
Lorenzo De Monteclaro,Eran Cuatro De A Caballo,1988,0,5,El más feroz y sanguinario,1,0,0,0,0,0,1,0.5788120198877884,0,0.3636090530868494,0,0.3304446533913292,0,0.3971663629380304,0,0.3403122467607918
Lorenzo De Monteclaro,Eran Cuatro De A Caballo,1988,0,12,Eran cuatro de a caballo,1,1,0,0,0,0,1,0.5788120198877884,1,0.5662592762585903,0,0.3304446533913292,0,0.3971663629380304,0,0.3403122467607918
Lorenzo De Monteclaro,Eran Cuatro De A Caballo,1988,0,24,Eran cuatro de a caballo,1,1,0,0,0,0,1,0.5788120198877884,1,0.5662592762585903,0,0.3304446533913292,0,0.3971663629380304,0,0.3403122467607918
Lorenzo De Monteclaro,Eran Cuatro De A Caballo,1988,0,31,No lo vayas a matar,1,0,0,0,0,0,1,0.5788120198877884,0,0.3636090530868494,0,0.3304446533913292,0,0.3971663629380304,0,0.3403122467607918
Lorenzo De Monteclaro,Eran Cuatro De A Caballo,1988,0,38,Eran cuatro de a caballo,1,1,0,0,0,0,1,0.5788120198877884,1,0.5662592762585903,0,0.3304446533913292,0,0.3971663629380304,0,0.3403122467607918
Lorenzo De Monteclaro,Contrabando Y Traicion,1988,0,2,Traían las llantas del carro,0,1,0,0,0,0,0,0.3803480594431229,1,0.5662592762585903,0,0.3304446533913292,0,0.3971663629380304,0,0.3403122467607918
Lorenzo De Monteclaro,Contrabando Y Traicion,1988,0,3,Repletas de hierba mala,0,0,0,0,1,0,0,0.3803480594431229,0,0.3636090530868494,0,0.3304446533913292,0,0.3971663629380304,1,0.5378892643889288
Lorenzo De Monteclaro,Contrabando Y Traicion,1988,0,16,La traición y el contrabando,0,1,0,0,0,0,0,0.3803480594431229,1,0.5662592762585903,0,0.3304446533913292,0,0.3971663629380304,0,0.3403122467607918
Lorenzo De Monteclaro,Contrabando Y Traicion,1988,0,21,Las cuatro llantas cambiarón,1,0,0,0,0,0,1,0.5788120198877884,0,0.3636090530868494,0,0.3304446533913292,0,0.3971663629380304,0,0.3403122467607918
Lorenzo De Monteclaro,Contrabando Y Traicion,1988,0,22,Ahí entregarón la hierba,0,0,0,0,1,0,0,0.3803480594431229,0,0.3636090530868494,0,0.3304446533913292,0,0.3971663629380304,1,0.5378892643889288
Lorenzo De Monteclaro,Contrabando Y Traicion,1988,0,30,Sonarón siete balazos,1,0,0,0,0,0,1,0.5788120198877884,0,0.3636090530868494,0,0.3304446533913292,0,0.3971663629380304,0,0.3403122467607918
Lorenzo De Monteclaro,Contrabando Y Traicion,1988,0,34,Del dinero y de Camelia,0,0,1,0,0,0,0,0.3803480594431229,0,0.3636090530868494,1,0.5290923104056693,0,0.3971663629380304,0,0.3403122467607918
Lorenzo De Monteclaro,Carga Ladeada,1988,0,1,Traía la carga ladeada,0,1,0,0,1,0,0,0.3803480594431229,1,0.5662592762585903,0,0.3304446533913292,0,0.3971663629380304,1,0.5378892643889288
Lorenzo De Monteclaro,Carga Ladeada,1988,0,3,En la sierra de Chihuahua,0,1,0,0,0,0,0,0.3803480594431229,1,0.5662592762585903,0,0.3304446533913292,0,0.3971663629380304,0,0.3403122467607918
Lorenzo De Monteclaro,Carga Ladeada,1988,0,6,Había llovido en la sierra,0,1,0,0,0,0,0,0.3803480594431229,1,0.5662592762585903,0,0.3304446533913292,0,0.3971663629380304,0,0.3403122467607918
Lorenzo De Monteclaro,Carga Ladeada,1988,0,9,Pero defendió su gente,0,0,0,1,0,0,0,0.3803480594431229,0,0.3636090530868494,0,0.3304446533913292,1,0.5909741664542535,0,0.3403122467607918
Lorenzo De Monteclaro,Carga Ladeada,1988,0,11,Y también mato a un teniente,0,0,0,1,0,0,0,0.3803480594431229,0,0.3636090530868494,0,0.3304446533913292,1,0.5909741664542535,0,0.3403122467607918
Lorenzo De Monteclaro,Carga Ladeada,1988,0,12,Se oyeron varios balazos,1,0,0,0,0,0,1,0.5788120198877884,0,0.3636090530868494,0,0.3304446533913292,0,0.3971663629380304,0,0.3403122467607918
Lorenzo De Monteclaro,Carga Ladeada,1988,0,36,Y los changos en la sierra,0,1,0,0,0,0,0,0.3803480594431229,1,0.5662592762585903,0,0.3304446533913292,0,0.3971663629380304,0,0.3403122467607918
Lorenzo De Monteclaro,Ayer Baje De La Sierra,1988,0,0,Ayer bajé de la sierra,0,1,0,0,0,0,0,0.3803480594431229,1,0.5662592762585903,0,0.3304446533913292,0,0.3971663629380304,0,0.3403122467607918
Lorenzo De Monteclaro,Ayer Baje De La Sierra,1988,0,2,Eran 100 hombres de verde,0,0,0,1,0,0,0,0.3803480594431229,0,0.3636090530868494,0,0.3304446533913292,1,0.5909741664542535,0,0.3403122467607918
Lorenzo De Monteclaro,Ayer Baje De La Sierra,1988,0,6,Al barrio de tierra blanca,0,0,0,1,0,0,0,0.3803480594431229,0,0.3636090530868494,0,0.3304446533913292,1,0.5909741664542535,0,0.3403122467607918
Lorenzo De Monteclaro,Ayer Baje De La Sierra,1988,0,9,A escondidas del gobierno,0,0,0,0,0,1,0,0.3803480594431229,0,0.3636090530868494,0,0.3304446533913292,0,0.3971663629380304,0,0.3403122467607918
Lorenzo De Monteclaro,Ayer Baje De La Sierra,1988,0,13,Que todavia no me he muerto,1,0,0,0,0,0,1,0.5788120198877884,0,0.3636090530868494,0,0.3304446533913292,0,0.3971663629380304,0,0.3403122467607918
Lorenzo De Monteclaro,Ayer Baje De La Sierra,1988,0,26,Que me toquen con la banda,0,0,0,1,0,0,0,0.3803480594431229,0,0.3636090530868494,0,0.3304446533913292,1,0.5909741664542535,0,0.3403122467607918
Lorenzo De Monteclaro,Ayer Baje De La Sierra,1988,0,32,Si quieres ganar dinero,0,0,1,0,0,0,0,0.3803480594431229,0,0.3636090530868494,1,0.5290923104056693,0,0.3971663629380304,0,0.3403122467607918
Lorenzo De Monteclaro,Ayer Baje De La Sierra,1988,0,34,Cuando bajes de la sierra,0,1,0,0,0,0,0,0.3803480594431229,1,0.5662592762585903,0,0.3304446533913292,0,0.3971663629380304,0,0.3403122467607918
Lorenzo De Monteclaro,La Banda Del Carro Rojo,1988,0,1,En un carro colorado,0,1,0,0,0,0,0,0.3803480594431229,1,0.5662592762585903,0,0.3304446533913292,0,0.3971663629380304,0,0.3403122467607918
