artist,song,year,lustro,es_narco_fuerte,subgenero_ia,etiqueta_humana,lyrics
Los Tigres Del Norte,Jesus Amado,1997,1995,1,5,,"Jimenez su apelativo
su nombre jesus amado
peleo con la policia
de brownsville en el rio bravo
no le quitaron la carga
por ser un gallo jugado.

como a las once del dia
hicieròn una llamada
k en una camara de hule
su contrabando pasaba
k amado lo cruzaria
a las dos de la mañana.

un reflector lo alumbro
y varios tiros se oyeròn
amado les contesto
con su perki y un cuerno
matando dos policias
los otros 5 corrieròn.

cuando volvio a sinaloa
le pusieròn precio al soplon
llevandose una sorpresa
cuando le dieròn razòn
una mujer k tenia
le preparo la traiciòn.

cuando le fue a reclamar
amado sintio un balazo
pero tambien disparo
a donde vio el fogonazo
muy mal herida patrica
rendida cayo en sus brazos.

antes de morir le dijo
lo hice porque te quiero
sabia k andabas con otra
y no aguantaba los celos
deseaba mirarte muerto
k verte en brazos ajenos."
Los Tigres Del Norte,El Espinazo Del Diablo,1998,1995,1,12,,"De allá de la Sierra Madre
Allá donde ruge el diablo
Muchos dicen que es el aire
Pero no se ha comprobado

Salió don Manuel Moreno
A la sierra de Durango
Iba siguiendo una beta
Que dicen que era de uranio

En una de las vertientes
Del espinazo del diablo
Moreno encontró la beta
Que era su sueño dorado

Bajó a registrar su mina
A la ciudad de Durango
No sabía que ya su vida
Valía menos que un centavo
Porque unos cuervos logreros
Iban a querer robarlo

Un coronel descompuesto
Gritaba voto al infierno
¿No comprendes que el uranio
Es propiedad del gobierno?

Moreno le contestó con su carácter sereno
¿Sabes que para encontrarlo
Yo he atravesado el infierno?

Ahí comenzó su martirio
Porque hasta sus pies ardieron
Pero esa mina, señores
Jamás será del gobierno

Con un morral de bombillos
Voló al coronel Medina
Pero para conseguirlo
Tuvo que arriesgar su vida
Con él se llevó el secreto
De la codiciada mina"
Los Tucanes De Tijuana,Armando Soto,1997,1995,1,0,,"Alla en el rancho el realito
Muy cerquita del salado
Es nacido Armando Soto
Un amigo muy callado
Voy a contarles un poco
De lo que a el le a pasado!
Con un contrabando de armas,
Armando iba bien cargado
Pero en cavorca sonora
Todo le decomisaron
La ley recojio la carga
Pero a el no lo apresaron.
En la sierra de ensenada
Tenian pista clandestina
Donde hacian operaciones
De llerva y de cocaina
Un dia les callo el gobierno
Habian cantado gallinas.
Al mirarse descubierto
En la avioneta volaron
Los federales disparan
Y en el motor le pegaron
La avioneta cayo a tierra
Pero siempre se fugaron.
Y despues alla ya en tecate
En un reten Judicial
Le encontraron cocaina
Todavia sin maquillar.
Lo llevaron a tijuana
Privado de libertad!
Escuadra 45 siempre le gusta portar
Musica, vino y mujeres
Disfruta donde el esta
El gallo no tenia plumas
Le volvieron a brotar!
Armando le dice a carlos
Hay que seguirle de frente.
Y Contesta Carlos Soto
Eso esta claro pariente.
Trabajar Contra el gobierno
Es orgullo sinaloense."
Grupo Exterminador,Los Dos Morros,1997,1995,1,0,,"Para celebrar el triunfo de México
Yo me aviento un pase
Y yo, pa no quedarme abajo
Me zampo el otro

En la cantina El Infierno
Están dos morros tomando
Puro tequila del bueno
Están reteacelerados
En la cantina El Infierno
Los dos cargan sus pistolas
Y, en sus troconas, un cuerno

Se oyen tronar dos pistolas
De calibres diferentes
Y el rechinar de unas llantas
Con motores muy rugientes
Son dos muchachos muy morros
Y, sin duda, muy valientes

Ahí estuvieron de paso
En la cantina El Infierno
Muy bonito se mocharon
Mucho estuvieron bebiendo
Les pregunté que de ónde eran
Pero no me lo dijieron

Puede que sean de Jalisco
De Michoacán o Tijuana
De Sinaloa o de Durango
Donde hay pura gente brava
Tal vez son de Zacatecas
De Sonora o de Chihuahua

Los morros están pesados
Y no porque sean valientes
Nunca han sido aprovechados
Y no abusan de la gente
Al contrario, te alivianan
Si tienes algún pendiente

A los dos morros les gustan
Mucho los vicios prohibidos
Pero saben controlarse
Y mucho se los admiro
El miedo no lo conocen
Y no andan de presumidos

La pregunta que yo me hago
Se la hacen muchas personas
¿Cómo le harán esos morros
Que traen tan buenas troconas
Mucho dinero en la bolsa
Y muy bonitas viejonas?

En la cantina El Infierno
Ahí arman sus balaceras
Según bajan de la sierra
Y se van a la frontera
En sus bonitas troconas
Levantando polvadera"
Grupo Exterminador,El Perro Negro,1996,1995,1,0,,"Me anda buscando la ley
Por traficante de drogas
¡Ah, ah, ah, ja, ja, ja, ja!

Me anda buscando la ley
Por traficante de drogas
No niego que las trafico
Y las mando a California
Tengo socios en Tijuana
Y hasta en Phoenix, Arizona

De Apatzingán y Tepeque
Buenavista y la Bucanda
De Aquila y Coalcomán
Aguililla y Nueva Italia
Controlo toda la mafia
No me ando con mamucadas

Ahí por Cuatro Caminos
Donde ponen los retenes
Tengo mis pistas privadas
Pa' burlarme de los verdes
Quieren verme tras las rejas
Pero me pelan los dientes

Para meterse a este bussine
Hay que tenerlos grandotes
Y los míos son de avestruz
Yo nuca he sido un cobarde
Yo nací en Tierra Caliente
Donde todo vato es grande

No voy a decir mi nombre
Me apodan el Perro Negro
Soy de puro Michoacán
Soy socio de muchos güeros
Tengo gente por Chicago
Que también rolan dinero

Para gastarme el dinero
Me gusta irme al farallón
Con una vieja a mi lado
Tomar vino del mejor
Y que me toque un corrido
El Grupo Exterminador

Donde quiera me paseo
Y me amanezco tomando
El polvo me quita el sueño
Para seguir parrandeando
Si me quieren conocer
En el aguaje
Me ando paseando

Me anda buscando la ley
Por traficante de drogas"
Grupo Exterminador,La Fiesta De Los Perrones,1997,1995,1,0,,"Oiga, ¿y a usted quién lo invito?
¡Nadie!, yo me invité solo
Sácame este colado y mátamelo ahí afuera
¿Ya oíste?, cálale pa fuera, porque te voy a quebrar

Silencio, señores
Brindemos por la gente de la sierra
Y brindemos por México
Y que viva México, señores
¡Que viva!

La fiesta de los perrones
Ahora se está celebrando
Hay jefes de Sinaloa
De Michoacán y Durango
De Jalisco y de Sonora
De Chihuahua y colombianos

El acordeón y la tuba
Es el sabor de la fiesta
Al rojo vivo se ponen
Que el más dormido despierta
Con pisto de todas clases
Y el aliviane en la mesa

En estos fiestononones
La cosa está muy privada
De todo hay como en botica
Para la gente invitada
Allí no miras gorrones
Es pura gente pesada

En trocononas del año
Otros en carros blindados
Llegan en limos de lujo
Y hasta en aviones privados
Ni quien lo dude, señores
Son perronones pesados

Exterminador

El gobierno ya lo sabe
Dónde se van a reunir
Por qué no van a agarrarlos
No les ha de convenir
O simplemente le sacan
Porque se van a morir

La mafia siempre ha existido
Igual que la corrupción
Y no crean que va a acabarse
Con la certificación
Es cuento de la política
Pa hacerla más de emoción

Sabemos que el narco imperio
Nunca lo van a tumbar
Si en la política grande
No dejan de cooperar
Si andan en el mismo barco
Juntos lo van a remar"
Los Tucanes De Tijuana,Clave Privada,1996,1995,1,0,,"Dicen que me andan buscando
Que me quieren agarrar
Ruéguenle a Dios, no encontrarme
Porque les puede pesar
Mi gente se me enloquece
Cuando le ordenó matar

Ya mucho tiempo fui pobre
Mucha gente me humillaba
Empecé a ganar dinero
Las cosas están volteadas
Ahora me llaman: ""patrón""
Tengo mi clave privada

Yo me paseo por Tijuana
En mi Cheyene del año
Dos hombres en la cajuela
Con un cuerno en cada mano
De vigilancia a dos carros
Por si sucede algo extraño

Voy a seguir trabajando
Mientras tenga compradores
En los Estados Unidos
Allá existen los mejores
Compran 100 kilos de polvo
Como comprar unas flores

Quiero mandar un saludo
A toditos los presentes
Amigos que están conmigo
Y también a los ausentes
Brindemos por las mujeres
Las traigo siempre en mi mente

Mi orgullo es ser sinaloense
Lo digo donde yo quiero
Estado de muchos gallos
Que hoy se encuentran prisioneros
Pero este gallo es más bravo
Les canta en su gallinero

Tengan cuidado, señores
Andan buscando la muerte
El miedo no lo conozco
Para eso no tuve suerte
Soy cerca de Culiacán
Valle de puros valientes"
Los Tucanes De Tijuana,Temporada En La Sierra,1996,1995,1,0,,"Me la navego en la sierra
Todita la temporada
Sé que me rifo la vida
Regando la hierba mala
Pero se siente bonito
Cuando recibes la lana

Sembrando maíz y frijol
Nunca junte ni un centavo
De sol a sol me miraban
Agarrado del arado
Me di cuenta que ser pobre
Era trabajar a honrado

Varios plantíos de hierba
Tengo por toda la sierra
Unos fumiga el boludo
Pero los grandes me quedan
Y cuando miro las colas
Dólares se me revelan

Varias veces me han topado
Los guachos por el camino
Pero me miran bordón
Y dicen: ""pobre viejillo""
No se imaginan que yo
Para fingir tengo estilo

Un saludo para don Tino
Y el compa Augustín
Y arriba toda la gente de la sierra

Esa gente de la sierra
No entiende ni entenderá
Los guachos casi los matan
Y ellos vuelven a sembrar
No dejan ir temporadas
Cada año levantan más

La cruzan pa' el extranjero
Por diferentes fronteras
Los perros no la detectan
Ni se le acercan siquiera
Será que va bien clavada
O será que alguien coopera

El verde me da esperanza
Como lo dice Paulino
Los dólares y la hierba
Son verdes, es cierto amigo
La sierra es una fortuna
Pero si siembras lo fino"
Los Tucanes De Tijuana,Jaime González,1997,1995,1,5,,"Un día 7 de marzo
En la ciudad de nogales
Andaba en su camioneta
Tranquilo Jaime Gonzalez
Cuado de pronto tocó
Con todos los federales

En la calle Buenos Aires
Le marcaron la parada
Revisan la camioneta
Y marihuana encontraban
Jaime tenía que entregar
Esa misma madrugada

Lo llevaron prisionero
Por delito federal
Quedo pendiente otra boda
Porque todo salió mal
Ya tenían fija a la fecha
Y no se pudo casar

En la cárcel de Nogales
Jaime se encuentra encerrado
Pro un maldito balcón
Los papeles se le voltearon
Y decía que era su amigo
Que amigo tan desgraciado

El negocio de las drogas
Te deja mucho dinero
Pero tarde que temprano
Vas a caer prisionero
Esto es sico rez con suerte
Si no vas a la bujero

Ya pronto saldré de aquí
Paloma lleva el recado
Avisale a mi familia
Que pronto estaría a su lado
No se como voy a hacerle
Pero no sigo encerrado"
El As De La Sierra,La Ram Colorada,1996,1995,1,0,,"En una RAM colorada
Se anda paseando un amigo
Alegre y trabajador
Respetado y conocido
Luis Frías Vazquez su nombre
A quien le canto un corrido
El siempre vino de abajo
Luchando contra la vida
Logro estudiar su carrera
Y un día se recibía
De licenciado en derecho
Y a Los Mochis se venia
Apoyado por sus padres
Conocidos comerciantes
Luis Frías tiene su
Padre y su madre
Consuelo Vazquez
Dándole buenos consejos
Para que salera adelante
Hoy tiene su propia empresa
Es todo un hombre de bien
Conocido en california
Y en Sinaloa también
Tres tiendas de importaciones
Sagitario el signo de el
Ahí le va compa Jesús Moreno
Pa' que se acuerde del agua caliente
Enamorado y ni modo
Toda la vida lo ha sido
Las mujeres lo prefieren
Tal vez sera por su modo
El quiere mucho a su esposa
La cuida mas que a un tesoro
Cuando anda con sus amigos
Recuerda mucho a un cuñado
Rafael Lizarraga muerto
Fue acribillado a balazos
En calles de Mazatlán
Su cuerpo quedo tirado
Se despide el compa luis
En su linda camioneta
Seguro va pa juantillos
A tomarse unas cervezas
Junto con su compa chuy
Luego a su empresa regresa"
Los Tucanes De Tijuana,Frontera Roja,1996,1995,1,0,,"Se miran cuernos de chivo
Por todititas las calles
Los usan los traficantes
Judiciales y federales

Frontera Roja le llaman
Por tanta sangre que corre
La ley combate las drogas
Y la mafia se interpone

Por eso es que hay tantas muertes
En esa frontera roja
De todos es trampolín
Para cruzar hierva y coca

La mafia tira a matar
Su territorio es prohibido
No se metan al corral
Porque los cuernan los chivos

Uy, raza

Dicen que la mafia muere
Yo mejor toco madera
Sé que no es un buen camino
La pobreza no es muy buena

""La mafia tiene poder""
Dijo la television
Como es que la judicial
Escolte al pez mayor

Por eso la Federal
Pelea con la del estado
Pero se dice por ahí
Que unas gentes los mandaron

La mafia no tiene fin
La ley con ellos copera
Para encerrar a los grandes
Esa es la mejor manera"
Grupo Laberinto,La Yegua Cebruna,1996,1995,1,12,,"Uha-uha-uha-uha, ja, ja, ja
Ahí le va una de aquellas compadre, échele

A las patas de mi yegua
Jugué toda mi fortuna
Tenía una estrella en la frente
Que brillaba con la luna
Las dos patas eran blancas
Su color, baya cebruna

El contrario era el tordillo
De la hacienda Santa Clara
Y don Roberto era el dueño
Ese señor sí jugaba
Nobillos y yeguas brutas
Dinero el que le llevara

Dos corrales de nobillos
Es lo que pude casarle
50 vacas paridas
Y hay algo más que agregarle
Que al final, jugué mi rancho
Suma muy considerable

Uah
¡Otra más, oiga!

A las 350 no se podían decidir
El tordillo era ligero
Y no había que discutir
Pero mi yegua iba herida
Se reventaba al salir

Se quemaron en la raya
Van de acuerdo los vedores
Salió el tordillo adelante
Siempre han existido errores
Y lo alcanzo la cebruna
Se asombraron los señores

Voy a dar los pormenores
De lo que fue la cebruna
Gano 32 carreras, derrotas no hubo ninguna
Y empato con el tordillo
Defendiendo mi fortuna"
Los Rieleros Del Norte,El Invencible,1998,1995,1,0,,"Qué bonito es lograr la victoria
Aun después de que haya sido herido
Y que toda la gente te admire
Que has tumbado al campeón presumido
Ser humilde, derecho y sincero
Y sentirse por todos querido

Muchas veces por falta de pluma
A saberse convierte a un buen gallo
Y también por falta de cuidado
Ha perdido muy buenos caballos
Es por eso que yo se los digo
Y aseguro que nunca les fallo

Qué bonito es enterarse a tiempo
Que en el mundo no hay nada imposible
Y después de haber sido humillado
He llegado a ser invencible

¡Ah-ay!
¡Y va de nuevo, rugí'o!
Dele ganas
Sí que no

Es bonito recordar los golpes
Que entre engaños te ha dado la vida
Y luchar y luchar sin descanso
Para siempre ganar la partida

La nota esa es la cosa más linda
Lo que debe llevar un campeón
Castigar al injusto y cobarde
Por faltar a las leyes de Dios"
Laberinto,El Celular,1998,1995,1,6,,"Con la marca de Zazueta
el pollin era su dueño
desde Keysville California
ese caballo trajeron
y en el rancho de santini
El Celular le pusieron

Junto con El Arabito
lo bajaron de Cabora
tradicion era bailarlos
seguidos por la tambora
en las ferias de San Juan
aya en Cocorit Sonora

El pollin monto al caballo
y pidio la cayotera
se acerco un desconocido
y le dijo a las primeras
si asi como baila corre
yo te reto a una carrera

Desde Chandler Arizona
el fuereño de tapado
un belice lleno de verdes
disponibles pa apostarlos
eran mas de 30 000
y una RAM venia estrenando

(otro mas oiga)

El tiempo estaba caliente
con coraje las apuestas
Javier y Neto Castillo
le gritaban a Zazueta
echale leña a la lumbre
quedan crudos o se tuestan

Carrereros conocidos
apostadores sin miedo
porque son hombres y saben
para que se hizo el dinero
pa contarse y pa gastarlo
porque no se lleva al cielo

Para no hacerla tan larga
cuando se abrieron las trampas
como a los 80 metros
El Celular se quedaba
pero al llegar a la meta
le saco una gran ventaja

Donde menos te los esperas
puede saltar el conejo
lo que dice este corrido
que les quite lo muy necio
no vaya a ser que algun dia
les pase lo que al fuereño"
Los Tigres Del Norte,El Hijo Menor,1996,1995,1,12,,"Hablaba yo con mis hijos
Para darles un consejo
Me contestó uno de ellos
""Pa' consejos, ya estás viejo""

Me dijo el menor de todos
""Papá, no sigas hablando
Mi vida está comenzando
Tu vida está terminando""

Yo no pude contestarle
De mis ojos brotó el llanto
Al escuchar las palabras
De un hijo que quiero tanto

Amigos, esta es la historia, la historia de nuestros hijos
Que no ha quedado imprimida porque es la ley del destino
Les damos todo el cariño y parte de nuestra vida
Gastar dinero en los hijos, no es una cuenta perdida

Me contestó la señora
La que antes era mi esposa
""Mejor, no les digas nada
Porque eres muy poca cosa""

El hijo mayor de todos
Habló con palabras fuertes
""Mi padre es nuestro padre
Y tienes que respetarle""

Un hijo puede ser juez
Dentro de su propio hogar
Enseñarle a sus hermanos
A sus padres respetar"
