artist,song,year,verso_texto,val_AR,val_MO,val_DI,val_PO,val_NA,val_GO,ia_AR,ia_MO,ia_DI,ia_PO,ia_NA
Natalia Lafourcade,Hasta La Raíz,2020,Son la clave exacta de este tejido,0,0,0,0,0,0,0,0,0,1,0
Grupo Firme,"Cerveza, Hierva y Polvo",2020,Si piensa bien la gente con doble moral,0,0,0,0,0,0,0,0,0,1,0
Grupo Firme,"Cerveza, Hierva y Polvo",2020,A mi barrio quiero mandar un saludo,0,0,0,0,0,0,0,0,0,1,0
Grupo Firme,"Cerveza, Hierva y Polvo",2020,Tengo compas en mi barrio que me estiman,0,0,0,0,0,0,0,0,0,1,0
Grupo Firme,"Cerveza, Hierva y Polvo",2020,Si en mi barrio alguien se mete con la raza,0,0,0,0,0,0,0,0,0,1,0
Vicente Fernandez,El Corrido De Monterrey,1988,"De todos muy querido, si señor",0,0,0,0,0,0,0,0,0,1,0
Vicente Fernandez,El Corrido De Monterrey,1988,"Cruzan caminos reales, si señor",0,0,0,0,0,0,0,0,0,1,0
Vicente Fernandez,El Corrido De Monterrey,1988,"Y que lleva por nombre, si señor",0,0,0,0,0,0,0,0,0,1,0
Vicente Fernandez,El Corrido De Monterrey,1988,"Y que muy dentro llevo, si señor",0,0,0,0,0,0,0,0,0,1,0
Vicente Fernandez,El Corrido De Monterrey,1988,Barrio donde nací,0,0,0,0,0,0,0,0,0,1,0
Vicente Fernandez,El Corrido De Monterrey,1988,"Por ser el mas reinero, si señor",0,0,0,0,0,0,0,0,0,1,0
Grupo Firme,"Cerveza, Hierva y Polvo",2020,Crecí en el barrio con los que jalan conmigo,0,0,0,0,0,0,0,0,0,1,0
Grupo Firme,"Cerveza, Hierva y Polvo",2020,Hoy mi barrio está tranquilo,0,0,0,0,0,0,0,0,0,1,0
Alemán,Dealers,2020,Pura gente pesada la que topo,0,0,0,0,0,0,0,0,0,1,0
Los Tigres Del Norte,Valentin Felix,2003,"Que el señor Valentín Félix, le disparo por detrás",0,0,0,0,0,0,0,0,0,1,0
Los Tigres Del Norte,Valentin Felix,2003,"Esa gente de Huisiopan, de todo recordara",0,0,0,0,0,0,0,0,0,1,0
Los Tigres Del Norte,Arnulfo Gonzalez,2003,"El teniente era muy hombre, las pruebas las había dado",0,0,0,0,0,0,0,0,0,1,0
Los Tigres Del Norte,Arnulfo Gonzalez,2003,"El teniente mal herido, casi para agonizar,",0,0,0,0,0,0,0,0,0,1,0
Grupo Exterminador,Con Los Huevos En Las Manos,2006,Con los huevos en la mano así me vio mucha gente,0,0,0,0,0,0,0,0,0,1,0
Grupo Marrano,7 Pulgadas,2006,que dos muchachos tan hombres,0,0,0,0,0,0,0,0,0,1,0
Los Tigres Del Norte,El Gato Felix,2003,Ayudó siempre a la gente,0,0,0,0,0,0,0,0,0,1,0
Los Tigres Del Norte,El Corrido,2003,"Voz de nuestra gente, un grito reprimido",0,0,0,0,0,0,0,0,0,1,0
Los Tigres Del Norte,Ramiro Sierra,2003,Del señor que los arreaba,0,0,0,0,0,0,0,0,0,1,0
Los Tigres Del Norte,R. Uno,2003,Y unos hombres engañados,0,0,0,0,0,0,0,0,0,1,0
Los Tigres Del Norte,R. Uno,2003,Cuando le dijo a su gente,0,0,0,0,0,0,0,0,0,1,0
Antonio Aguilar,Fusilamiento Del General Felipe Angeles,2003,"Ángeles, mando un escrito",0,0,0,0,0,0,0,0,0,1,0
Antonio Aguilar,Valentín De La Sierra,2003,"Ay, ay-ay-ay, vivan los hombres, já",0,0,0,0,0,0,0,0,0,1,0
Antonio Aguilar,Valentín De La Sierra,2003,"Yo soy de los meros hombres, de los que inventaron la revolución",0,0,0,0,0,0,0,0,0,1,0
Antonio Aguilar,Valentín De La Sierra,2003,"El coronel le decía: ""¿cuál es la gente que guías?""",0,0,0,0,0,0,0,0,0,1,0
Antonio Aguilar,Valentín De La Sierra,2003,"El capitán le pregunta: ""¿cuál es la gente que mandas?""",0,0,0,0,0,0,0,0,0,1,0
Los Tigres Del Norte,Acuarela Potosina,2003,"Y es mi barrio, San Miguelito",0,0,0,0,0,0,0,0,0,1,0
Los Huracanes Del Norte,El Mocho Chavez,2006,"Improvisan un palenque, en el barrio de las glorias",0,0,0,0,0,0,0,0,0,1,0
Los Huracanes Del Norte,El Hombre De Negro,2006,Plaza Los Mariachis,0,0,0,0,0,0,0,0,0,1,0
Antonio Aguilar,Mi Prieta Pretenciosa,2006,Mi prieta pretenciosa me traes de un ala si señor,0,0,0,0,0,0,0,0,0,1,0
Vicente Fernández,El Jalisciense,2006,Somos hombres que cumplimos,0,0,0,0,0,0,0,0,0,1,0
Los Tigres Del Norte,Los Hijos De Hernandez,2003,Si en la nómina de pago,0,0,0,0,0,0,0,0,0,1,0
Los Tigres Del Norte,El Tamal,2003,"Pero si la quiere toda, con sus hombres yo me mato",0,0,0,0,0,0,0,0,0,1,0
Los Tigres Del Norte,El Zorro De Ojinaga,2003,Los atrapan con su gente,0,0,0,0,0,0,0,0,0,1,0
Los Tigres Del Norte,Morir Matando,2003,Al teniente lo mató,0,0,0,0,0,0,0,0,0,1,0
Los Tigres Del Norte,Morir Matando,2003,Traigo una orden firmada,0,0,0,0,0,0,0,0,0,1,0
Los Tigres Del Norte,El Avion De La Muerte,2003,El teniente le decía,0,0,0,0,0,0,0,0,0,1,0
Ojos de Brujo,El Confort No Reconforta,2006,"Ambiente envolvente, desde la calle para la gente.",0,0,0,0,0,0,0,0,0,1,0
Macaco,Son Son,2006,"Desde la salita de estar, revolución del mando a distancia",0,0,0,0,0,0,0,0,0,1,0
Los Tigres Del Norte,Los Tres Gallos ,2006,"Eran hombres del momento, no les gustaba esperar",0,0,0,0,0,0,0,0,0,1,0
Los Tigres Del Norte,El Avion De La Muerte,2003,El teniente y los soldados,0,0,0,0,0,0,0,0,0,1,0
Los Tigres Del Norte,El Avion De La Muerte,2003,Y tres hombres que lloraban,0,0,0,0,0,0,0,0,0,1,0
Cartel De Santa,Himno A La Jauria,2007,Es algo diferente agradezco a toda mi gente,0,0,0,0,0,0,0,0,0,1,0
Antonio Aguilar,Rosita Alvirez,2007,No desprecies a los hombres,0,0,0,0,0,0,0,0,0,1,0
Antonio Aguilar,Rosita Alvirez,2007,Cuando vayas a los bailes no desprecies a los hombres,0,0,0,0,0,0,0,0,0,1,0
Antonio Aguilar,Rosita Alvirez,2007,"Que en un barrio de Saltillo, Rosita Alvírez murió",0,0,0,0,0,0,0,0,0,1,0
Grupo Exterminador,La Entalladita,2007,todos los hombres,0,0,0,0,0,0,0,0,0,1,0
Los Huracanes Del Norte,La Yegua De Juan Acosta,2007,Toda la gente del pueblo contenta y emocionada,0,0,0,0,0,0,0,0,0,1,0
Los Huracanes Del Norte,El Azabache Del Diablo,2007,Varios hombres de acaballo,0,0,0,0,0,0,0,0,0,1,0
Los Tucanes De Tijuana,El Mz (Version Banda Sinaloense),2007,"Por hay retumba la banda,",0,0,0,0,0,0,0,0,0,1,0
Vico C,Explosión,2006,Ni yo ni mi gente podremos permitir,0,0,0,0,0,0,0,0,0,1,0
Vico C,Explosión,2006,"Así que, toda mi gente, lo dejé demostrado",0,0,0,0,0,0,0,0,0,1,0
Vico C,Explosión,2006,"Dígame, la gente del gobierno local",0,0,0,0,0,0,0,0,0,1,0
Ojos de Brujo,Piedras Vs. Tanques,2006,será tu pesadilla son las voces de mi gente echando el resto,0,0,0,0,0,0,0,0,0,1,0
Ojos de Brujo,Piedras Vs. Tanques,2006,"""siente esta es la fuerza de mi gente"".",0,0,0,0,0,0,0,0,0,1,0
Los Tucanes De Tijuana,El Diamante Negro,2007,jefe de la nueva mafia...,0,0,0,0,0,0,0,0,0,1,0
Los Tucanes De Tijuana,El Diamante Negro,2007,varia gente a su servicio,0,0,0,0,0,0,0,0,0,1,0
Los Tucanes De Tijuana,El Diamante Negro,2007,su lugar teniente a el perro,0,0,0,0,0,0,0,0,0,1,0
Los Tucanes De Tijuana,El Diamante Negro,2007,eminencia de la banda,0,0,0,0,0,0,0,0,0,1,0
Joan Sebastian,En Un Jaripeo,1988,la banda tocaba Pedro llegó resuelto por,0,0,0,0,0,0,0,0,0,1,0
Joan Sebastian,En Un Jaripeo,1988,murieron dos hombres nomás,0,0,0,0,0,0,0,0,0,1,0
Joan Sebastian,Lo Dijo El Cura,1988,El señor cura miraba,0,0,0,0,0,0,0,0,0,1,0
Joan Sebastian,Lo Dijo El Cura,1988,Mientras la gente escuchaba,0,0,0,0,0,0,0,0,0,1,0
Maria De Lourdes,De Aqui Hasta La Tumba,1988,"Provocando terror en la gente,",0,0,0,0,0,0,0,0,0,1,0
Maria De Lourdes,De Aqui Hasta La Tumba,1988,Despertando en los hombres la rabia,0,0,0,0,0,0,0,0,0,1,0
Los Tigres Del Norte,Carrera Contra La Muerte,1988,Dice la gente del pueblo,0,0,0,0,0,0,0,0,0,1,0
Joan Sebastian,Carrera A Muerte,1988,Que los dos hombres querian,0,0,0,0,0,0,0,0,0,1,0
J Balvin,Amarillo,2020,"Y con un flow violento que parecemo' sicario', yo tomando vino y alguno' fumando mari",0,0,0,0,0,0,0,0,0,1,0
Natanael Cano,Low,2020,Y por mi gente donde estoy,0,0,0,0,0,0,0,0,0,1,0
Natanael Cano,Yo Ya Se,2020,Mucha envidia y mucha gente lacra alrededor,0,0,0,0,0,0,0,0,0,1,0
Natanael Cano,Yo Ya Se,2020,Y yo le pido al señor,0,0,0,0,0,0,0,0,0,1,0
Natanael Cano,Yo Le Batallé ,2020,"Por mi gente y con mi gente, yo siempre aquí voy a estar",0,0,0,0,0,0,0,0,0,1,0
Natanael Cano,Yo Le Batallé ,2020,"Ya no le busquen, siempre al nivel te recontrolo",0,0,0,0,0,0,0,0,0,1,0
Los Tucanes De Tijuana,El Diamante Negro,2007,Siempre vestido de negro con su gente de confianza,0,0,0,0,0,0,0,0,0,1,0
Los Tucanes De Tijuana,El Diamante Negro,2007,Jefe de la nueva mafia a lo bueno acostumbrado,0,0,0,0,0,0,0,0,0,1,0
Los Tucanes De Tijuana,Manuel Borgia (El Mexicano),2007,Es el jefe y la cabeza,0,0,0,0,0,0,0,0,0,1,0
Los Tucanes De Tijuana,Manuel Borgia (El Mexicano),2007,Borgia le mando a su amante,0,0,0,0,0,0,0,0,0,1,0
Cartel De Santa,Hey Si Me Ven,2006,"Hey, si me ven los cabrones en el barrio dicen: ""¿qué húbole, wey?""",0,0,0,0,0,0,0,0,0,1,0
Cartel De Santa,Mira Quien Vuelve Al 100,2006,"Directo de la Aurora, puro Santa, barrio bueno, el mero mero",0,0,0,0,0,0,0,0,0,1,0
Cartel De Santa,Mira Quien Vuelve Al 100,2006,"Aquí a la gente como tú se les llaman ""jotos""",0,0,0,0,0,0,0,0,0,1,0
Cartel De Santa,Dejate Caer,2006,Si te metes con mi gente yo invado tu propiedad,0,0,0,0,0,0,0,0,0,1,0
Cartel De Santa,Dejate Caer,2006,La gente a mí me mira como todo un criminal,0,0,0,0,0,0,0,0,0,1,0
Cartel De Santa,Dejate Caer,2006,No se desesperen y apoyen a su gente,0,0,0,0,0,0,0,0,0,1,0
Cartel De Santa,Dejate Caer,2006,Desde Santa Catarina le subimos el nivel,0,0,0,0,0,0,0,0,0,1,0
Cartel De Santa,La Ranfla Del Cartel,2006,Pues pa'luego es tarde como dice la banda,0,0,0,0,0,0,0,0,0,1,0
Vico C,Explosión,2006,Para la gente que por negocio lo que hace es destruir,0,0,0,0,0,0,0,0,0,1,0
Vico C,Explosión,2006,Convertirnos en blanco para la gente de izquierda,0,0,0,0,0,0,0,0,0,1,0
Los Tucanes De Tijuana,Chuy Espinosa (El Michoacano),2007,Cada rato jalaba a la banda,0,0,0,0,0,0,0,0,0,1,0
Los Tucanes De Tijuana,Chuy Espinosa (El Michoacano),2007,Y empezó a retirarse la gente,0,0,0,0,0,0,0,0,0,1,0
Los Tucanes De Tijuana,Mas Vale Cholo,2007,"Cuida la plaza, por órdenes de arriba",0,0,0,0,0,0,0,0,0,1,0
Los Tucanes De Tijuana,Mas Vale Cholo,2007,"Es poderoso, trae mucha gente armada",0,0,0,0,0,0,0,0,0,1,0
Los Tucanes De Tijuana,Cris,2007,son las reglas de la plaza,0,0,0,0,0,0,0,0,0,1,0
Cartel De Santa,Si Son Bien Jotos ,2006,Liricas de alto nivel cabron tengo mis mañanas,0,0,0,0,0,0,0,0,0,1,0
Cartel De Santa,México Lindo Y Bandido ,2006,Qué chingón es México y qué chingona es su gente,0,0,0,0,0,0,0,0,0,1,0
Cartel De Santa,México Lindo Y Bandido ,2006,"Todo según el barrio, pero hay chiles pa que elijas",0,0,0,0,0,0,0,0,0,1,0
Cartel De Santa,México Lindo Y Bandido ,2006,Ahí la banda es la que rifa,0,0,0,0,0,0,0,0,0,1,0
Los Tucanes De Tijuana,Cris,2007,aunque el jefe no este en casa,0,0,0,0,0,0,0,0,0,1,0
Los Tucanes De Tijuana,Cris,2007,somos gente sinaloense,0,0,0,0,0,0,0,0,0,1,0
Los Tucanes De Tijuana,Cris,2007,caian hombres mal heridos,0,0,0,0,0,0,0,0,0,1,0
Los Tucanes De Tijuana,Cris,2007,varia gente del gobierno,0,0,0,0,0,0,0,0,0,1,0
Los Tucanes De Tijuana,El Tocayo,2007,patron le llama su gente,0,0,0,0,0,0,0,0,0,1,0
Los Tucanes De Tijuana,El Mz,2007,Por ahí retumba la banda,0,0,0,0,0,0,0,0,0,1,0
Los Tucanes De Tijuana,El Mz,2007,La gente sigue operando,0,0,0,0,0,0,0,0,0,1,0
Cartel De Santa,Yo Me La Pérez Prado,2006,"El del vocabulario sicario, anda haciendo ruido en el vecindario",0,0,0,0,0,0,0,0,0,1,0
